blog_id,userId,ratings
7244,2178,5.0
7347,2178,0.5
7231,2178,5.0
7220,2178,5.0
7282,2178,5.0
7149,2178,0.5
7425,2178,5.0
2355,2178,3.5
7207,2178,5.0
2445,2178,5.0
7179,2178,2.0
7272,2178,5.0
7431,2178,3.5
2393,2178,2.0
7174,2178,5.0
7379,2178,0.5
7465,2178,0.5
2294,2178,0.5
6300,2178,5.0
6188,2178,0.5
6222,2178,0.5
6145,2178,3.5
6242,2178,2.0
193,2178,0.5
190,2178,2.0
6202,2178,2.0
6342,2178,3.5
6264,2178,3.5
3978,2179,0.5
561,2179,5.0
548,2179,5.0
4088,2179,2.0
507,2179,2.0
4075,2179,0.5
4043,2179,3.5
3988,2179,5.0
4010,2179,5.0
678,2179,0.5
4005,2179,0.5
653,2179,5.0
639,2179,3.5
607,2179,5.0
3952,2179,5.0
663,2179,0.5
4072,2179,5.0
626,2179,5.0
4083,2179,3.5
532,2179,2.0
535,2179,5.0
4091,2179,5.0
580,2179,5.0
655,2179,2.0
3994,2179,3.5
642,2179,3.5
594,2179,5.0
4018,2179,2.0
4038,2179,3.5
606,2179,2.0
4031,2179,5.0
697,2179,2.0
4065,2179,5.0
683,2179,5.0
4025,2179,2.0
618,2179,2.0
2963,2179,5.0
2930,2179,2.0
3000,2179,2.0
2919,2179,3.5
3006,2179,5.0
2884,2179,5.0
2877,2179,5.0
2905,2179,2.0
3081,2179,5.0
2994,2179,5.0
2875,2179,5.0
3056,2179,2.0
2997,2179,5.0
3001,2179,5.0
2959,2179,0.5
3057,2179,5.0
3646,2180,5.0
3791,2180,5.0
320,2180,3.5
411,2180,5.0
3632,2180,5.0
493,2180,5.0
458,2180,3.5
3873,2180,5.0
3725,2180,2.0
3792,2180,2.0
265,2180,5.0
3583,2180,3.5
3628,2180,2.0
3658,2180,5.0
3828,2180,2.0
3630,2180,2.0
443,2180,2.0
372,2180,5.0
3620,2180,0.5
3636,2180,0.5
3565,2180,5.0
3654,2180,5.0
3762,2180,5.0
3759,2180,5.0
3603,2180,5.0
3796,2180,2.0
3772,2180,5.0
3829,2180,3.5
3887,2180,0.5
3879,2180,0.5
3599,2180,2.0
3738,2180,5.0
307,2180,2.0
429,2180,0.5
3756,2180,2.0
8865,2180,5.0
8764,2180,2.0
8729,2180,5.0
9003,2180,0.5
216,2180,0.5
8798,2180,5.0
8767,2180,5.0
8816,2180,2.0
8945,2180,0.5
8912,2180,0.5
8953,2180,2.0
8698,2180,5.0
8958,2180,5.0
8694,2180,5.0
8786,2180,5.0
8713,2180,3.5
8812,2180,0.5
8779,2180,5.0
8706,2180,5.0
8941,2180,3.5
8739,2180,5.0
9002,2180,3.5
8778,2180,5.0
8689,2180,5.0
8790,2180,5.0
8940,2180,0.5
8976,2180,0.5
219,2180,2.0
8797,2180,5.0
8954,2180,3.5
9235,2181,2.0
9156,2181,2.0
942,2181,5.0
4663,2181,0.5
4757,2181,0.5
4669,2181,5.0
4670,2181,3.5
7847,2182,2.0
7939,2182,5.0
7940,2182,3.5
7626,2182,5.0
7775,2182,5.0
7917,2182,3.5
7673,2182,0.5
7653,2182,2.0
7777,2182,5.0
7927,2182,2.0
2660,2182,0.5
7619,2182,2.0
7617,2182,0.5
7861,2182,0.5
7738,2182,5.0
7736,2182,2.0
7713,2182,2.0
7659,2182,2.0
7816,2182,5.0
7842,2182,2.0
7643,2182,3.5
7652,2182,5.0
7621,2182,2.0
7944,2182,0.5
7798,2182,0.5
7805,2182,5.0
7792,2182,0.5
2670,2182,0.5
7719,2182,5.0
7676,2182,0.5
7689,2182,5.0
7690,2182,0.5
68,2182,2.0
7717,2182,5.0
7616,2182,2.0
7926,2182,2.0
7800,2182,0.5
7712,2182,0.5
7768,2182,5.0
7928,2182,2.0
7665,2182,0.5
7933,2182,5.0
7833,2182,2.0
7882,2182,3.5
7627,2182,5.0
7901,2182,5.0
5177,2182,2.0
5245,2182,3.5
5324,2182,3.5
74,2182,2.0
5346,2182,3.5
1171,2182,2.0
5160,2182,0.5
5336,2182,5.0
1149,2182,2.0
1153,2182,2.0
5403,2182,0.5
1173,2182,5.0
5290,2182,5.0
5133,2182,5.0
1132,2182,5.0
5446,2182,2.0
99,2182,0.5
5132,2182,0.5
5209,2182,5.0
5218,2182,3.5
8683,2183,5.0
8573,2183,0.5
8536,2183,0.5
8564,2183,5.0
8546,2183,0.5
8389,2183,5.0
8589,2183,5.0
8470,2183,0.5
8527,2183,5.0
8454,2183,5.0
8602,2183,0.5
8632,2183,2.0
8450,2183,5.0
8434,2183,5.0
8368,2183,2.0
8366,2183,5.0
8645,2183,3.5
8532,2183,0.5
8472,2183,0.5
8574,2183,5.0
8430,2183,0.5
8570,2183,0.5
8575,2183,2.0
8606,2183,0.5
8563,2183,5.0
8390,2183,5.0
8599,2183,2.0
8489,2183,2.0
8662,2183,5.0
8569,2183,5.0
8682,2183,2.0
8469,2183,0.5
8488,2183,5.0
8463,2183,5.0
8405,2183,5.0
8655,2183,5.0
8427,2183,5.0
8518,2183,3.5
8465,2183,3.5
8670,2183,5.0
8477,2183,5.0
8603,2183,5.0
8370,2183,5.0
8514,2183,5.0
8436,2183,0.5
8398,2183,0.5
8425,2183,3.5
8539,2183,5.0
8379,2183,2.0
8580,2183,3.5
8525,2183,5.0
8627,2183,5.0
8661,2183,5.0
8548,2183,5.0
8531,2183,3.5
8534,2183,0.5
2757,2183,5.0
2695,2183,5.0
2803,2183,5.0
2860,2183,5.0
2772,2183,3.5
2801,2183,2.0
5911,2184,5.0
5976,2184,2.0
1666,2184,0.5
6017,2184,2.0
5848,2184,3.5
6103,2184,2.0
5753,2184,5.0
6043,2184,2.0
5838,2184,2.0
6009,2184,5.0
5919,2184,3.5
5744,2184,5.0
5960,2184,5.0
5982,2184,2.0
5747,2184,0.5
5992,2184,5.0
9250,2184,5.0
9342,2184,5.0
9063,2184,5.0
9288,2184,0.5
9087,2184,5.0
9145,2184,3.5
9118,2184,5.0
9273,2184,2.0
9256,2184,5.0
9282,2184,2.0
9272,2184,0.5
9095,2184,3.5
9052,2184,2.0
9421,2184,2.0
9212,2184,3.5
8786,2185,3.5
8688,2185,2.0
8938,2185,5.0
8765,2185,5.0
8737,2185,5.0
8696,2185,5.0
8925,2185,5.0
8741,2185,5.0
8808,2185,3.5
8802,2185,3.5
8699,2185,5.0
8967,2185,2.0
8939,2185,5.0
8910,2185,5.0
8820,2185,0.5
8811,2185,2.0
8993,2185,3.5
8727,2185,5.0
8697,2185,3.5
8894,2185,0.5
8880,2185,3.5
8842,2185,2.0
8692,2185,5.0
8828,2185,5.0
8921,2185,5.0
8735,2185,2.0
8804,2185,5.0
8773,2185,2.0
8795,2185,3.5
8963,2185,2.0
8770,2185,0.5
9008,2185,5.0
8959,2185,2.0
8778,2185,3.5
8841,2185,2.0
8872,2185,3.5
8822,2185,5.0
8766,2185,2.0
8859,2185,5.0
8797,2185,0.5
8758,2185,5.0
8104,2185,2.0
8085,2185,3.5
7982,2185,2.0
8158,2185,0.5
8054,2185,5.0
8069,2185,5.0
8308,2185,5.0
8006,2185,5.0
7985,2185,5.0
8220,2185,0.5
8122,2185,0.5
7966,2185,3.5
7986,2185,5.0
8271,2185,5.0
7999,2185,3.5
88,2185,5.0
8317,2185,0.5
8364,2185,2.0
8268,2185,3.5
8076,2185,3.5
8134,2185,2.0
7950,2185,5.0
2194,2186,2.0
2130,2186,5.0
2171,2186,5.0
2235,2186,5.0
2188,2186,2.0
7052,2186,2.0
2023,2186,5.0
2238,2186,0.5
2038,2186,0.5
2045,2186,0.5
7111,2186,0.5
2246,2186,5.0
2094,2186,5.0
2177,2186,5.0
2076,2186,0.5
2039,2186,2.0
7064,2186,5.0
2061,2186,2.0
2088,2186,2.0
38,2186,0.5
2146,2186,5.0
2098,2186,2.0
2202,2186,5.0
2080,2186,2.0
2042,2186,2.0
2195,2186,0.5
2063,2186,5.0
6192,2186,5.0
6179,2186,0.5
6315,2186,5.0
6276,2186,2.0
6158,2186,2.0
6187,2186,5.0
6322,2186,5.0
6218,2186,0.5
6231,2187,5.0
6309,2187,3.5
6166,2187,3.5
6273,2187,0.5
6254,2187,5.0
6134,2187,2.0
6315,2187,2.0
6183,2187,0.5
1703,2187,5.0
187,2187,2.0
6167,2187,2.0
1685,2187,3.5
6222,2187,2.0
6160,2187,3.5
6159,2187,5.0
1697,2187,2.0
6307,2187,5.0
6331,2187,5.0
6169,2187,0.5
6285,2187,3.5
6190,2187,5.0
6264,2187,2.0
6335,2187,5.0
8036,2187,0.5
8161,2187,3.5
8106,2187,5.0
8072,2187,3.5
89,2187,0.5
7058,2188,5.0
7113,2188,5.0
8019,2188,0.5
8023,2188,3.5
8171,2188,5.0
8097,2188,3.5
8216,2188,0.5
8186,2188,5.0
8256,2188,5.0
7981,2188,2.0
8344,2188,5.0
8317,2188,5.0
8362,2188,5.0
8054,2188,2.0
8089,2188,3.5
8297,2188,5.0
8084,2188,3.5
8225,2188,2.0
8231,2188,2.0
8260,2188,0.5
8340,2188,5.0
8348,2188,3.5
8287,2188,5.0
8351,2189,0.5
84,2189,5.0
8309,2189,5.0
2981,2189,3.5
3070,2189,5.0
2886,2189,5.0
2906,2189,3.5
2920,2189,2.0
2903,2189,2.0
2996,2189,3.5
2466,2190,5.0
2350,2190,0.5
2372,2190,5.0
7185,2190,5.0
2287,2190,5.0
7443,2190,2.0
7183,2190,2.0
7320,2190,3.5
7474,2190,5.0
2430,2190,5.0
125,2190,5.0
7285,2190,0.5
7375,2190,0.5
2318,2190,5.0
7172,2190,0.5
2316,2190,0.5
2385,2190,0.5
7221,2190,5.0
7296,2190,2.0
7437,2190,0.5
7217,2190,0.5
2462,2190,5.0
2397,2190,5.0
2445,2190,5.0
7387,2190,0.5
7194,2190,5.0
7210,2190,5.0
7303,2190,5.0
7223,2190,2.0
7327,2190,0.5
7220,2190,5.0
2328,2190,5.0
115,2190,0.5
7397,2190,3.5
2469,2190,3.5
2436,2190,5.0
8060,2190,5.0
8019,2190,2.0
8065,2190,5.0
8192,2190,0.5
8144,2190,0.5
8318,2190,5.0
8073,2190,0.5
8145,2190,2.0
8124,2190,2.0
6567,2191,5.0
6628,2191,2.0
1786,2191,3.5
6577,2191,2.0
6594,2191,5.0
6640,2191,2.0
6414,2191,2.0
6591,2191,5.0
1789,2191,0.5
6350,2191,0.5
1787,2191,5.0
1794,2191,2.0
2934,2191,5.0
3017,2191,3.5
2979,2191,0.5
2933,2191,5.0
2983,2191,5.0
2951,2191,5.0
3060,2191,5.0
5168,2192,0.5
5145,2192,2.0
1148,2192,0.5
5361,2192,2.0
5227,2192,5.0
1248,2192,0.5
1220,2192,5.0
5425,2192,3.5
5103,2192,5.0
5241,2192,5.0
5194,2192,5.0
5150,2192,0.5
5118,2192,2.0
1175,2192,2.0
1138,2192,5.0
5157,2192,3.5
5252,2192,0.5
5372,2192,2.0
5356,2192,2.0
5348,2192,5.0
5211,2192,2.0
5139,2192,0.5
576,2192,5.0
624,2192,3.5
4042,2192,2.0
4070,2192,2.0
563,2192,5.0
515,2192,2.0
3985,2192,2.0
692,2192,5.0
4038,2192,0.5
628,2192,5.0
643,2192,5.0
558,2192,2.0
3974,2192,0.5
569,2192,0.5
672,2192,2.0
3982,2192,2.0
676,2192,5.0
3973,2192,3.5
640,2192,5.0
4055,2192,0.5
560,2192,5.0
679,2192,2.0
9396,2193,5.0
9043,2193,0.5
9087,2193,0.5
9365,2193,0.5
9074,2193,2.0
9091,2193,5.0
9133,2193,5.0
9368,2193,3.5
9446,2193,2.0
9406,2193,5.0
462,2193,3.5
439,2193,5.0
3632,2193,5.0
299,2193,5.0
266,2193,2.0
3851,2193,2.0
3801,2193,2.0
3760,2193,5.0
3922,2193,0.5
3554,2193,2.0
3571,2193,5.0
308,2193,2.0
3609,2193,2.0
3689,2193,3.5
3670,2193,5.0
312,2193,5.0
3758,2193,5.0
433,2193,0.5
5439,2194,2.0
2686,2194,5.0
2807,2194,5.0
2780,2194,5.0
2692,2194,3.5
2816,2194,0.5
2716,2194,0.5
2058,2195,3.5
6538,2195,3.5
1811,2195,2.0
6445,2195,5.0
6554,2195,2.0
1742,2195,5.0
6367,2195,2.0
1815,2195,5.0
6459,2195,5.0
6541,2195,3.5
1726,2195,2.0
6436,2195,5.0
1769,2195,5.0
6590,2195,2.0
1720,2195,5.0
6512,2195,3.5
1781,2195,0.5
6347,2195,3.5
6438,2195,5.0
6495,2195,5.0
6573,2195,5.0
6576,2195,3.5
6654,2195,0.5
6439,2195,2.0
1804,2195,0.5
8965,2196,3.5
9000,2196,3.5
9015,2196,2.0
9010,2196,0.5
8969,2196,5.0
8706,2196,2.0
8887,2196,5.0
8867,2196,5.0
8956,2196,2.0
9012,2196,2.0
9487,2196,5.0
9726,2196,2.0
9737,2196,3.5
9656,2196,0.5
9596,2196,2.0
9719,2196,2.0
9621,2196,2.0
9722,2196,3.5
9528,2196,5.0
9470,2196,0.5
9657,2196,5.0
9751,2196,2.0
9661,2196,3.5
9456,2196,2.0
9501,2196,2.0
9535,2196,0.5
9521,2196,2.0
9533,2196,5.0
9667,2196,0.5
9703,2196,5.0
9704,2196,5.0
9684,2196,5.0
9503,2196,5.0
9591,2196,5.0
9542,2196,5.0
9457,2196,0.5
9706,2196,0.5
9748,2196,2.0
9590,2196,5.0
9731,2196,5.0
9691,2196,0.5
9463,2196,0.5
9733,2196,5.0
9745,2196,5.0
9495,2196,2.0
9570,2196,5.0
9536,2196,5.0
9626,2196,3.5
9544,2196,5.0
9648,2196,5.0
9454,2196,3.5
7343,2197,0.5
2438,2197,0.5
7472,2197,3.5
2338,2197,0.5
2440,2197,0.5
372,2197,0.5
492,2197,2.0
3782,2197,5.0
345,2197,2.0
3764,2197,5.0
356,2197,3.5
3646,2197,5.0
3866,2197,5.0
3739,2197,5.0
3636,2197,0.5
286,2197,3.5
278,2197,5.0
3732,2197,0.5
3848,2197,5.0
3806,2197,2.0
416,2197,5.0
3661,2197,5.0
3798,2197,2.0
3874,2197,5.0
322,2197,2.0
3760,2197,2.0
3690,2197,5.0
3709,2197,0.5
3630,2197,5.0
352,2197,2.0
386,2197,0.5
3752,2197,3.5
3642,2197,5.0
3879,2197,2.0
437,2197,0.5
3762,2197,2.0
3678,2197,5.0
390,2197,5.0
3676,2197,0.5
3803,2197,5.0
3944,2197,0.5
3724,2197,5.0
3622,2197,5.0
4085,2198,0.5
2338,2199,5.0
2399,2199,5.0
7372,2199,5.0
7256,2199,2.0
7198,2199,5.0
2432,2199,0.5
2307,2199,5.0
2386,2199,5.0
7281,2199,0.5
7245,2199,5.0
2295,2199,5.0
2319,2199,3.5
2385,2199,2.0
7311,2199,3.5
7341,2199,3.5
2419,2199,0.5
7188,2199,3.5
2344,2199,0.5
7391,2199,0.5
7451,2199,2.0
7385,2199,3.5
2418,2199,5.0
2460,2199,5.0
7191,2199,2.0
2423,2199,5.0
7153,2199,2.0
7386,2199,5.0
7201,2199,5.0
7345,2199,5.0
7424,2199,5.0
115,2199,3.5
7422,2199,0.5
2272,2199,0.5
125,2199,5.0
2455,2199,5.0
7205,2199,5.0
127,2199,3.5
2441,2199,2.0
7250,2199,2.0
7336,2199,3.5
7452,2199,2.0
7335,2199,2.0
2442,2199,5.0
7473,2199,5.0
7479,2199,0.5
2287,2199,2.0
126,2199,3.5
7371,2199,0.5
7180,2199,2.0
2389,2199,3.5
129,2199,5.0
7361,2199,3.5
7349,2199,3.5
7360,2199,2.0
7296,2199,0.5
3234,2199,0.5
149,2199,5.0
3116,2199,0.5
1288,2199,2.0
3261,2199,5.0
3333,2199,2.0
3143,2199,3.5
153,2199,5.0
3286,2199,5.0
3153,2199,2.0
1447,2199,3.5
156,2199,2.0
3351,2199,3.5
3203,2199,5.0
3334,2199,5.0
1380,2199,5.0
3517,2199,5.0
1332,2199,5.0
3540,2199,3.5
7842,2200,5.0
7788,2200,3.5
7815,2200,2.0
7863,2200,2.0
7821,2200,2.0
7743,2200,0.5
7596,2200,5.0
7852,2200,3.5
66,2200,0.5
7859,2200,3.5
7651,2200,2.0
7745,2200,5.0
7897,2200,5.0
7876,2200,5.0
7710,2200,2.0
7644,2200,2.0
2666,2200,3.5
7663,2200,2.0
7811,2200,2.0
7781,2200,2.0
7749,2200,3.5
7785,2200,5.0
7855,2200,2.0
7858,2200,5.0
7817,2200,2.0
7782,2200,5.0
7930,2200,5.0
7837,2200,5.0
7810,2200,5.0
7878,2200,2.0
7794,2200,5.0
7914,2200,2.0
7750,2200,2.0
7738,2200,5.0
7804,2200,2.0
7931,2200,3.5
7605,2200,0.5
7699,2200,5.0
5142,2200,2.0
1255,2200,5.0
1228,2200,5.0
5399,2200,3.5
5202,2200,0.5
281,2201,0.5
406,2201,5.0
3700,2201,5.0
368,2201,2.0
3790,2201,5.0
358,2201,5.0
470,2201,2.0
437,2201,5.0
3695,2201,5.0
3767,2201,3.5
464,2201,5.0
3785,2201,5.0
3926,2201,2.0
292,2201,2.0
3918,2201,2.0
3660,2201,3.5
3690,2201,2.0
265,2201,5.0
3653,2201,0.5
3648,2201,0.5
3733,2201,3.5
325,2201,0.5
3652,2201,3.5
3563,2201,5.0
3667,2201,3.5
316,2201,5.0
404,2201,2.0
3754,2201,5.0
304,2201,2.0
290,2201,3.5
3859,2201,3.5
3884,2201,5.0
329,2201,5.0
3768,2201,2.0
3908,2201,5.0
408,2201,5.0
3635,2201,2.0
3852,2201,2.0
3579,2201,5.0
3746,2201,0.5
3595,2201,0.5
3732,2201,5.0
3548,2201,0.5
369,2201,2.0
3745,2201,5.0
478,2201,0.5
493,2201,3.5
3706,2201,5.0
436,2201,5.0
3894,2201,5.0
3749,2201,5.0
3783,2201,5.0
414,2201,2.0
317,2201,3.5
3850,2201,5.0
3798,2201,2.0
3825,2201,0.5
448,2201,5.0
3669,2201,3.5
3920,2201,2.0
3675,2201,2.0
3694,2201,5.0
3684,2201,2.0
477,2201,5.0
299,2201,5.0
3760,2201,2.0
3935,2201,5.0
3551,2201,5.0
361,2201,3.5
332,2201,3.5
330,2201,3.5
3583,2201,2.0
398,2201,2.0
3777,2201,3.5
465,2201,5.0
3907,2201,2.0
3906,2201,5.0
3643,2201,5.0
3602,2201,5.0
3547,2201,2.0
3865,2201,2.0
3750,2201,5.0
3892,2201,2.0
4758,2201,5.0
940,2201,2.0
4561,2201,5.0
936,2201,5.0
4605,2201,2.0
4576,2201,5.0
4667,2201,0.5
8691,2202,0.5
8714,2202,3.5
8878,2202,5.0
8789,2202,5.0
8941,2202,2.0
8775,2202,3.5
8994,2202,3.5
8861,2202,5.0
8743,2202,2.0
8771,2202,0.5
8860,2202,5.0
8950,2202,5.0
8696,2202,5.0
8694,2202,2.0
8722,2202,5.0
8929,2202,0.5
9001,2202,5.0
8742,2202,2.0
8822,2202,0.5
8819,2202,0.5
8854,2202,5.0
8769,2202,5.0
8753,2202,2.0
8909,2202,5.0
8732,2202,5.0
8912,2202,2.0
8857,2202,2.0
8960,2202,0.5
8767,2202,5.0
215,2202,5.0
8892,2202,0.5
8975,2202,0.5
8917,2202,5.0
8949,2202,0.5
8703,2202,5.0
2769,2202,3.5
2798,2202,0.5
2824,2202,0.5
2756,2202,5.0
2850,2202,2.0
2864,2202,0.5
2703,2202,5.0
2782,2202,5.0
2804,2202,2.0
2784,2202,5.0
2791,2202,5.0
2734,2202,5.0
2678,2202,2.0
2801,2202,5.0
2849,2202,2.0
2694,2202,0.5
2692,2202,5.0
2762,2202,5.0
2860,2202,5.0
2718,2202,5.0
1915,2203,0.5
1987,2203,2.0
6784,2203,5.0
5682,2203,5.0
7314,2204,3.5
2407,2204,5.0
7147,2204,3.5
7373,2204,5.0
7205,2204,5.0
7464,2204,5.0
7208,2204,5.0
2446,2204,3.5
7158,2204,5.0
7338,2204,3.5
2449,2204,2.0
7261,2204,5.0
2419,2204,0.5
7304,2204,5.0
7461,2204,5.0
2323,2204,3.5
7300,2204,5.0
7446,2204,5.0
2471,2204,2.0
2274,2204,5.0
7485,2204,5.0
7393,2204,5.0
7162,2204,2.0
2264,2204,5.0
2378,2204,5.0
7415,2204,3.5
2420,2204,3.5
7173,2204,5.0
2306,2204,2.0
7367,2204,2.0
7414,2204,5.0
2338,2204,0.5
2328,2204,0.5
2430,2204,0.5
7292,2204,5.0
7251,2204,5.0
2370,2204,5.0
7371,2204,5.0
7369,2204,2.0
2464,2204,5.0
7376,2204,5.0
7194,2204,2.0
7255,2204,2.0
2309,2204,5.0
2380,2204,5.0
2441,2204,5.0
2364,2204,5.0
2356,2204,5.0
2390,2204,5.0
7375,2204,5.0
7172,2204,5.0
7453,2204,2.0
7145,2204,2.0
7225,2204,2.0
7417,2204,2.0
7350,2204,2.0
8796,2204,2.0
8710,2204,0.5
8778,2204,0.5
668,2205,2.0
4091,2205,3.5
3996,2205,0.5
658,2205,5.0
535,2205,5.0
674,2205,0.5
650,2205,5.0
688,2205,5.0
533,2205,5.0
596,2205,3.5
612,2205,2.0
590,2205,0.5
4035,2205,5.0
661,2205,5.0
559,2205,5.0
652,2205,5.0
584,2205,2.0
3977,2205,2.0
662,2205,3.5
3973,2205,5.0
4073,2205,0.5
4033,2205,0.5
8617,2205,5.0
8482,2205,5.0
8624,2205,3.5
8649,2205,5.0
8566,2205,0.5
8385,2205,5.0
8499,2205,3.5
8498,2205,5.0
8469,2205,2.0
8519,2205,3.5
8507,2205,2.0
8371,2205,5.0
8381,2205,5.0
8396,2205,5.0
8474,2205,0.5
8440,2205,2.0
8553,2205,2.0
8388,2205,0.5
8591,2205,0.5
8621,2205,0.5
8631,2205,0.5
8598,2205,2.0
8676,2205,5.0
8647,2205,3.5
8673,2205,5.0
8432,2205,2.0
8573,2205,0.5
8417,2205,0.5
8522,2205,2.0
8404,2205,0.5
8652,2205,0.5
8628,2205,0.5
5027,2206,5.0
4983,2206,0.5
5001,2206,2.0
4875,2206,2.0
1096,2206,3.5
1064,2206,5.0
1044,2206,5.0
4806,2206,5.0
5022,2206,5.0
1087,2206,0.5
4977,2206,2.0
4793,2206,5.0
4950,2206,2.0
1097,2206,2.0
1075,2206,5.0
1076,2206,5.0
1072,2206,5.0
1000,2206,5.0
4952,2206,0.5
4797,2206,5.0
4829,2206,5.0
1011,2206,5.0
237,2206,5.0
1030,2206,5.0
4961,2206,2.0
996,2206,5.0
987,2206,3.5
1026,2206,5.0
4889,2206,0.5
976,2206,2.0
966,2206,2.0
4794,2206,3.5
1090,2206,5.0
5021,2206,5.0
1018,2206,5.0
1045,2206,2.0
1023,2206,2.0
4845,2206,2.0
4692,2206,5.0
4577,2206,0.5
48,2206,0.5
4572,2206,5.0
948,2206,5.0
4548,2206,5.0
4552,2206,2.0
4775,2206,5.0
4517,2206,5.0
933,2206,3.5
4697,2206,2.0
4766,2206,0.5
4597,2206,0.5
4546,2206,0.5
926,2206,3.5
4641,2206,0.5
4724,2206,2.0
9620,2207,2.0
3738,2207,2.0
3945,2207,5.0
437,2207,2.0
333,2207,2.0
3632,2207,5.0
3742,2207,2.0
3833,2207,5.0
3575,2207,5.0
429,2207,5.0
3687,2207,5.0
3677,2207,2.0
3644,2207,5.0
3875,2207,2.0
3703,2207,5.0
3693,2207,3.5
3689,2207,0.5
3588,2207,2.0
3883,2207,5.0
463,2207,5.0
3723,2207,0.5
409,2207,2.0
3830,2207,2.0
9447,2208,5.0
5178,2209,0.5
5129,2209,2.0
5412,2209,5.0
5249,2209,5.0
1228,2209,5.0
5101,2209,5.0
1114,2209,2.0
5400,2209,0.5
5314,2209,2.0
1116,2209,5.0
5281,2209,5.0
1130,2209,5.0
5419,2209,0.5
5102,2209,3.5
5127,2209,5.0
5429,2209,0.5
4377,2209,0.5
4311,2209,2.0
858,2209,2.0
4436,2209,5.0
4324,2209,2.0
4484,2209,3.5
4246,2209,3.5
4354,2209,3.5
4327,2209,5.0
4262,2209,2.0
4394,2209,0.5
4224,2209,0.5
4152,2209,2.0
893,2209,0.5
4318,2209,2.0
4489,2209,2.0
4388,2209,5.0
758,2209,5.0
4284,2209,0.5
4168,2209,2.0
4423,2209,3.5
911,2209,0.5
4159,2209,2.0
4330,2209,0.5
831,2209,0.5
4346,2209,0.5
4468,2209,5.0
4237,2209,3.5
4110,2209,0.5
4357,2209,3.5
710,2209,2.0
882,2209,2.0
4392,2209,2.0
4350,2209,2.0
4510,2209,5.0
4364,2209,5.0
4190,2209,5.0
9631,2210,5.0
9562,2210,5.0
9587,2210,2.0
9672,2210,0.5
9697,2210,5.0
9730,2210,2.0
9735,2210,2.0
9509,2210,2.0
9675,2210,2.0
9462,2210,3.5
9530,2210,0.5
9518,2210,0.5
9700,2210,0.5
9719,2210,2.0
9508,2210,5.0
9460,2210,2.0
9689,2210,2.0
9497,2210,2.0
9584,2210,0.5
9692,2210,3.5
9240,2210,3.5
6881,2211,5.0
1661,2211,5.0
6002,2211,5.0
1675,2211,5.0
5808,2211,0.5
6014,2211,3.5
5884,2211,5.0
1673,2211,2.0
7505,2212,5.0
2513,2212,3.5
2637,2212,0.5
7501,2212,5.0
2559,2212,2.0
2651,2212,2.0
2517,2212,3.5
2650,2212,2.0
7502,2212,0.5
2496,2212,5.0
7494,2212,3.5
7522,2212,5.0
2592,2212,2.0
2589,2212,0.5
2593,2212,5.0
7523,2212,5.0
7564,2212,2.0
2510,2212,0.5
2619,2212,5.0
7529,2212,2.0
2609,2212,5.0
2646,2212,0.5
7539,2212,0.5
2500,2212,0.5
2526,2212,2.0
2491,2212,3.5
2509,2212,2.0
3824,2212,5.0
3838,2213,0.5
351,2213,2.0
379,2213,3.5
431,2213,2.0
3798,2213,5.0
279,2213,0.5
404,2213,3.5
373,2213,5.0
485,2213,5.0
245,2213,5.0
4650,2213,5.0
4652,2213,5.0
4520,2213,3.5
945,2213,5.0
946,2213,3.5
4519,2213,5.0
242,2214,2.0
4927,2214,5.0
1059,2214,5.0
5004,2214,5.0
5029,2214,5.0
4961,2214,0.5
4843,2214,5.0
1015,2214,5.0
4878,2214,0.5
959,2214,0.5
4879,2214,5.0
4983,2214,0.5
4963,2214,2.0
1038,2214,0.5
1072,2214,0.5
980,2214,5.0
4981,2214,2.0
1033,2214,3.5
5066,2214,5.0
8968,2214,2.0
8815,2214,0.5
8845,2214,5.0
8928,2215,2.0
8829,2215,5.0
8741,2215,5.0
8772,2215,2.0
9011,2215,5.0
8955,2215,2.0
8733,2215,0.5
8737,2215,0.5
8903,2215,2.0
8802,2215,0.5
8823,2215,0.5
8793,2215,0.5
8752,2215,2.0
8763,2215,0.5
8784,2215,5.0
8729,2215,2.0
8761,2215,2.0
8982,2215,3.5
8767,2215,5.0
8906,2215,5.0
9006,2215,0.5
8950,2215,3.5
8976,2215,2.0
8883,2215,0.5
8690,2215,2.0
8949,2215,2.0
8805,2215,5.0
9015,2215,0.5
8948,2215,2.0
8722,2215,5.0
8780,2215,2.0
8957,2215,5.0
8787,2215,2.0
9550,2215,5.0
9750,2215,5.0
9612,2215,2.0
9572,2215,5.0
9594,2215,2.0
9534,2215,2.0
9674,2215,5.0
9485,2215,0.5
8923,2216,5.0
8728,2216,5.0
8759,2216,2.0
8871,2216,0.5
8899,2216,0.5
8700,2216,0.5
216,2216,0.5
8898,2216,2.0
3026,2216,0.5
2977,2216,5.0
2063,2217,2.0
2140,2217,5.0
2161,2217,5.0
2138,2217,2.0
2023,2217,5.0
7094,2217,5.0
2882,2217,5.0
2868,2217,0.5
3063,2217,0.5
3024,2217,2.0
3009,2217,5.0
3052,2217,2.0
2937,2217,0.5
2871,2217,2.0
3014,2217,3.5
2938,2217,5.0
2984,2217,2.0
2930,2217,0.5
2983,2217,2.0
2916,2217,0.5
2928,2217,0.5
2891,2217,5.0
6380,2218,0.5
6553,2218,5.0
1759,2218,2.0
